file,category,poc_name,cve_id,protocol,grade,attack_input,execution_path,observable_result,safety_gate,is_recon,missing
pocs/application/11_RTSP_CarPlay_DoS.py,application,RTSP CarPlay DoS,CVE-2023-28898,tcp,EXP_READY,True,True,True,True,False,
pocs/application/12_UPnP_AVTransport_Media_Inject.py,application,UPnP AVTransport Media Inject,CWE-306,unknown,EXP_READY,True,True,True,True,False,
pocs/application/13_Mirror_Hijack.py,application,Mirror Hijack,CWE-306,unknown,EXP_READY,True,True,True,True,False,
pocs/application/14_LGE_Cinemo_MediaInjection.py,application,LGE Cinemo Media Injection,CWE-306,unknown,EXP_READY,True,True,True,True,False,
pocs/application/15_Android_Cleartext_HTTP_Audit.py,application,检测设备app是否允许不安全的明文通信...,CWE-319,android,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/application/16_Android_Debuggable_App_Audit.py,application,检测设备app是否允许不安全的动态调试...,CWE-489,android,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/application/17_Android_AllowBackup_Audit.py,application,检测设备app是否允许不安全的应用数据备份和还原...,CWE-530,android,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/application/18_Android_Install_Ask_Audit.py,application,检测设备是否允许未经警告的第三方app安装...,CWE-284,android,EXP_READY,True,True,True,True,False,
pocs/application/19_Android_StrandHogg_Task_Hijack_Audit.py,application,检测设备app是否存在StrandHogg/Task Hijacking风险（CWE-1021）...,CWE-1021,android,STATIC_OR_METADATA,False,False,True,True,False,"attack_input,execution_path"
pocs/application/20_Android_Exported_Activity_Audit.py,application,检测设备app是否存在不安全的Activity（及 activity-alias）导出（存在暴露风险）...,CWE-926,android,STATIC_OR_METADATA,False,False,False,True,False,"attack_input,execution_path,observable_result"
pocs/application/21_Android_Exported_Service_Audit.py,application,检测设备app是否存在不安全的Service导出（存在暴露风险）...,CWE-926,android,STATIC_OR_METADATA,False,False,False,True,False,"attack_input,execution_path,observable_result"
pocs/application/22_Android_Exported_Provider_Audit.py,application,检测设备app是否存在不安全的ContentProvider导出（存在暴露风险）...,CWE-926,android,STATIC_OR_METADATA,False,False,False,True,False,"attack_input,execution_path,observable_result"
pocs/application/23_Android_Exported_Broadcast_Audit.py,application,检测设备app是否存在不安全的BroadcastReceiver导出（存在暴露风险）...,CWE-926,android,STATIC_OR_METADATA,False,False,False,True,False,"attack_input,execution_path,observable_result"
pocs/application/24_Android_Scheme_URL_Export_Audit.py,application,检测设备app是否存在不安全的URL Scheme导出（存在暴露风险）...,CWE-939,android,STATIC_OR_METADATA,False,False,False,True,False,"attack_input,execution_path,observable_result"
pocs/application/25_LibUPnP_Version_Audit.py,application,检测系统或app是否使用了不安全的libupnp.so库（CVE-2016-8863）...,CVE-2016-8863,upnp,STATIC_OR_METADATA,False,False,False,True,False,"attack_input,execution_path,observable_result"
pocs/application/26_LibAVFormat_Version_Audit.py,application,检测系统或app是否使用了不安全的libavformat.so库-v1（CVE-2016-1897）...,CVE-2016-1897,http,STATIC_OR_METADATA,False,False,False,True,False,"attack_input,execution_path,observable_result"
pocs/application/27_LibAVFormat_Secondary_Version_Audit.py,application,检测系统或app是否使用了不安全的libavformat.so库-v2（CVE-2016-1898）...,CVE-2016-1898,http,STATIC_OR_METADATA,False,False,False,True,False,"attack_input,execution_path,observable_result"
pocs/application/28_LibPNG_Version_Audit.py,application,检测系统或app是否使用了不安全的libpng.so库（CVE-2004-0597）...,CVE-2004-0597,native,STATIC_OR_METADATA,False,False,False,True,False,"attack_input,execution_path,observable_result"
pocs/application/29_OpenSSL_Version_Audit.py,application,检测系统或app是否使用了不安全的openssl（CVE-2016_6309）...,CVE-2016-6309,tls,STATIC_OR_METADATA,False,False,False,True,False,"attack_input,execution_path,observable_result"
pocs/application/30_Android_SDCard_Access_Audit.py,application,检测设备app是否使用了不安全的外部数据存储...,CWE-922,android,PAYLOAD_NOT_EXECUTED,True,False,True,True,False,execution_path
pocs/application/31_Android_WebView_Java_Bridge_Audit.py,application,检测设备app是否使用了不安全的Webview本地Java接口...,CWE-749,android,STATIC_OR_METADATA,False,False,True,True,False,"attack_input,execution_path"
pocs/application/32_Android_WebView_RCE_Surface_Audit.py,application,检测设备app是否使用了不安全的Webview代码加载接口...,CWE-829,android,STATIC_OR_METADATA,False,False,True,True,False,"attack_input,execution_path"
pocs/application/33_Android_WebView_File_Access_Audit.py,application,检测设备app是否使用了不安全的Webview文件访问接口...,CWE-22,android,STATIC_OR_METADATA,False,False,True,True,False,"attack_input,execution_path"
pocs/application/34_Android_OpenFile_ReadWrite_Audit.py,application,检测设备app是否使用了不安全的文件全局可读写访问接口...,CWE-732,android,STATIC_OR_METADATA,False,False,True,True,False,"attack_input,execution_path"
pocs/application/35_Android_OpenFile_Write_Audit.py,application,检测设备app是否使用了不安全的文件全局可写访问接口...,CWE-732,android,STATIC_OR_METADATA,False,False,True,True,False,"attack_input,execution_path"
pocs/application/36_Android_SharedPrefs_Read_Audit.py,application,检测设备app是否使用了不安全的数据库全局可读访问接口...,CWE-732,android,STATIC_OR_METADATA,False,False,True,True,False,"attack_input,execution_path"
pocs/application/37_Android_SharedPrefs_Write_Audit.py,application,检测设备app是否使用了不安全的数据库全局可写访问接口...,CWE-732,android,STATIC_OR_METADATA,False,False,True,True,False,"attack_input,execution_path"
pocs/application/38_Weak_AES_Mode_Audit.py,application,检测设备app是否使用了不安全的加密算法配置（ECB、NO/PKCS5 Padding）...,CWE-327,crypto,STATIC_OR_METADATA,False,False,True,False,False,"attack_input,execution_path,safety_gate"
pocs/application/39_Weak_Randomness_Audit.py,application,检测设备app是否使用了不安全的伪随机数生成...,CWE-338,crypto,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/application/40_BYD_Public_Log_Exposure_Audit.py,application,检测设备是否存在系统日志泄露漏洞（CVE-2024-54728）...,CVE-2024-54728,local,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/application/41_USB_Input_Injection_Audit.py,application,检测设备是否存在USB伪装命令注入漏洞...,CWE-20,usb,PAYLOAD_NOT_EXECUTED,True,False,False,True,False,"execution_path,observable_result"
pocs/application/42_Android_Database_Export_Audit.py,application,检测设备是否存在数据库泄露风险...,CWE-200,android,STATIC_OR_METADATA,False,False,False,True,False,"attack_input,execution_path,observable_result"
pocs/application/43_Android_Syslog_Exposure_Audit.py,application,检测设备是否存在系统日志泄露风险...,CWE-532,local,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/application/44_LibJPEG_Version_Audit.py,application,检测系统或app是否使用了不安全的libjpeg-turbo.so库（CVE-2018-1152）...,CVE-2018-1152,native,STATIC_OR_METADATA,False,False,False,True,False,"attack_input,execution_path,observable_result"
pocs/application/45_Android_WebView_Remote_URL_Audit.py,application,WebView 远程 URL 加载受控检测,CWE-829,android,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/application/46_Android_WebView_JavaScript_Audit.py,application,WebView JavaScript 启用风险检测,CWE-749,android,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/application/47_Android_WebView_Mixed_Content_Audit.py,application,WebView MixedContent 兼容模式检测,CWE-319,android,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/application/48_Android_SQLite_Plaintext_Audit.py,application,SQLite 明文敏感数据存储检测,CWE-312,android,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/application/49_Android_SQLite_Injection_Pattern_Audit.py,application,SQL 拼接注入风险模式检测,CWE-89,android,PAYLOAD_NOT_EXECUTED,True,False,False,False,False,"execution_path,observable_result,safety_gate"
pocs/application/50_Android_Sensitive_File_Storage_Audit.py,application,应用本地敏感文件存储检测,CWE-922,android,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/application/51_Android_Activity_Intent_Filter_Audit.py,application,Exported Activity Intent-Filter 风险检测,CWE-926,android,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/application/52_Android_Service_Permission_Audit.py,application,Exported Service 缺少权限保护检测,CWE-926,android,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/application/53_Android_Receiver_Permission_Audit.py,application,Exported Receiver 缺少权限保护检测,CWE-926,android,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/application/54_Android_Provider_URI_Grant_Audit.py,application,Provider 导出与 grantUriPermissions 风险检测,CWE-926,android,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/application/55_Android_Sensitive_Debug_Log_Audit.py,application,调试日志敏感信息泄露检测,CWE-532,android,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/application/56_Android_Hardcoded_Debug_Endpoint_Audit.py,application,硬编码调试接口与测试域名检测,CWE-489,android,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/application/57_Weak_Crypto_ECB_Audit.py,application,弱加密 ECB/静态 IV 使用检测,CWE-327,crypto,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/application/58_Weak_Random_Seed_Audit.py,application,伪随机数固定种子风险检测,CWE-337,crypto,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/application/59_AirPlay_SDK_Memory_Corruption_Audit.py,application,CVE-2024-23204 内存破坏/协议缺陷 Active Validation,CVE-2024-23204,airplay,EXP_READY,True,True,True,True,False,
pocs/application/60_AirPlay_SDK_Access_Control_Audit.py,application,CVE-2024-23205 认证/访问控制缺陷 Active Validation,CVE-2024-23205,airplay,EXP_READY,True,True,True,True,False,
pocs/application/61_AirPlay_SDK_AirBorne_Exposure_Audit.py,application,CVE-2025-24132 AirBorne系列漏洞 Active Validation,CVE-2025-24132,airplay,EXP_READY,True,True,True,True,False,
pocs/application/63_AirPlay_SDK_AirBorne_Exposure_Audit.py,application,CVE-2025-24271 AirBorne系列漏洞 Active Validation,CVE-2025-24271,airplay,EXP_READY,True,True,True,True,False,
pocs/application/64_LibWebP_Decoder_Heap_Overflow_RCE_Audit.py,application,CVE-2023-4863 堆溢出/RCE Active Validation,CVE-2023-4863,http,EXP_READY,True,True,True,True,False,
pocs/application/65_Chromium_CSSFontFeatureValuesMap_UAF_Audit.py,application,Chromium CSSFontFeatureValuesMap UAF Active Validation,CVE-2026-2441,local,EXP_READY,True,True,True,True,False,
pocs/application/66_FFmpeg_MagicYUV_Heap_OOB_RCE_Audit.py,application,FFmpeg MagicYUV Heap OOB RCE Active Validation,CVE-2026-8461,local,EXP_READY,True,True,True,True,False,
pocs/canbus/01_CAN_Bus_Sniff.py,canbus,CAN Bus Sniff,CWE-200,can,STATIC_OR_METADATA,False,False,True,False,False,"attack_input,execution_path,safety_gate"
pocs/canbus/02_CAN_Message_Injection.py,canbus,CAN Message Injection,CWE-306,can,EXP_READY,True,True,True,True,False,
pocs/canbus/03_CAN_DoS_Flood.py,canbus,CAN DoS Flood,CWE-400,can,PROBE_ONLY,False,True,True,False,False,"attack_input,safety_gate"
pocs/canbus/04_CAN_Replay_Attack.py,canbus,CAN Replay Attack,CWE-294,can,EXP_READY,True,True,True,True,False,
pocs/canbus/05_UDS_DiagSession_Bypass.py,canbus,UDS Diagnostic Session Bypass,CWE-306,can,PROBE_ONLY,False,True,True,False,False,"attack_input,safety_gate"
pocs/canbus/06_UDS_Security_Access_Brute.py,canbus,UDS Security Access Brute,CWE-307,can,PROBE_ONLY,False,True,True,False,False,"attack_input,safety_gate"
pocs/canbus/07_UDS_ReadMemory.py,canbus,UDS ReadMemory,CWE-200,can,PROBE_ONLY,False,True,True,False,False,"attack_input,safety_gate"
pocs/canbus/08_UDS_RoutineControl.py,canbus,UDS RoutineControl,CWE-306,can,PROBE_ONLY,False,True,True,False,False,"attack_input,safety_gate"
pocs/canbus/09_OBD_VIN_Spoof.py,canbus,OBD VIN Spoof,CWE-345,can,PROBE_ONLY,False,True,True,False,False,"attack_input,safety_gate"
pocs/canbus/10_UDS_ECU_Reset_Unauth.py,canbus,UDS ECU Reset Unauthenticated,CWE-306,can,EXP_READY,True,True,True,True,False,
pocs/canbus/11_BYD_CAN_Traffic_Hijack_Audit.py,canbus,检测设备是否存在CAN流量劫持漏洞（CVE-2025-28169）...,CVE-2025-28169,can,STATIC_OR_METADATA,False,False,True,False,False,"attack_input,execution_path,safety_gate"
pocs/canbus/12_DoIP_Entity_Status_Audit.py,canbus,DoIP Entity Status 安全探测,CWE-200,doip,STATIC_OR_METADATA,False,False,False,True,False,"attack_input,execution_path,observable_result"
pocs/canbus/13_DoIP_Routing_Activation_Audit.py,canbus,DoIP Routing Activation 前置条件检测,CWE-306,doip,PROBE_ONLY,False,True,False,True,False,"attack_input,observable_result"
pocs/canbus/14_CAN_Log_Replay_Safety_Audit.py,canbus,CAN 重放日志安全 Lint,CWE-294,can,PAYLOAD_NOT_EXECUTED,True,False,True,False,False,"execution_path,safety_gate"
pocs/canbus/15_UDS_Negative_Response_Audit.py,canbus,UDS 负响应与安全访问日志检测,CWE-209,uds,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/canbus/16_Nissan_Bosch_CAN_Weak_Random_Auth_Bypass_Audit.py,canbus,CVE-2025-32056 弱随机/认证绕过 Active Validation,CVE-2025-32056,can,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/canbus/17_Nissan_Bosch_INC_Stack_Overflow_RCE_Audit.py,canbus,CVE-2025-32058 栈溢出/RCE Active Validation,CVE-2025-32058,can,PAYLOAD_NOT_EXECUTED,True,False,False,False,False,"execution_path,observable_result,safety_gate"
pocs/network/01_USB_ADB_Debug.py,network,USB ADB Debug Interface Detection,CWE-489,usb,STATIC_OR_METADATA,False,False,True,False,False,"attack_input,execution_path,safety_gate"
pocs/network/02_ADB_Debug_Port.py,network,Network ADB Debug Port Detection,CVE-2018-6242,tcp,EXP_READY,True,True,True,True,False,
pocs/network/03_SSH_Service.py,network,SSH Service,CWE-200,tcp,STATIC_OR_METADATA,False,False,True,False,False,"attack_input,execution_path,safety_gate"
pocs/network/04_SSH_Weak_Creds.py,network,SSH Weak Creds,CWE-521,tcp,STATIC_OR_METADATA,False,False,True,False,False,"attack_input,execution_path,safety_gate"
pocs/network/05_SSH_Hardcoded_Creds.py,network,SSH Hardcoded Creds,CWE-798,tcp,STATIC_OR_METADATA,False,False,True,False,False,"attack_input,execution_path,safety_gate"
pocs/network/06_Telnet_Service.py,network,Telnet Service,CWE-319,tcp,STATIC_OR_METADATA,False,False,True,False,False,"attack_input,execution_path,safety_gate"
pocs/network/07_Telnet_Weak_Creds.py,network,Telnet Weak Creds,CWE-521,tcp,PROBE_ONLY,False,True,True,False,False,"attack_input,safety_gate"
pocs/network/08_FTP_Anonymous.py,network,FTP Anonymous,CWE-306,tcp,STATIC_OR_METADATA,False,False,True,False,False,"attack_input,execution_path,safety_gate"
pocs/network/09_MQTT_Unauth.py,network,MQTT Unauth,CWE-306,tcp,PAYLOAD_NOT_EXECUTED,True,False,True,False,False,"execution_path,safety_gate"
pocs/network/10_DBus_Anon_Auth.py,network,DBus Anon Auth,CVE-2015-5611,tcp,STATIC_OR_METADATA,False,False,True,False,False,"attack_input,execution_path,safety_gate"
pocs/network/11_RTSP_Log_Leak.py,network,RTSP Log Leak,CWE-200,rtsp,PROBE_ONLY,False,True,True,True,False,attack_input
pocs/network/12_DLNA_AVTransport_Unauth.py,network,DLNA AVTransport Unauth,CWE-306,tcp,PROBE_ONLY,False,True,True,False,False,"attack_input,safety_gate"
pocs/network/13_HTTPS_No_Cert_Pin.py,network,HTTPS No Cert Pin,CWE-295,tcp,STATIC_OR_METADATA,False,False,True,False,False,"attack_input,execution_path,safety_gate"
pocs/network/14_SOMEIP_Service_Discovery.py,network,SOMEIP Service Discovery,CWE-200,tcp,PAYLOAD_NOT_EXECUTED,True,False,True,False,False,"execution_path,safety_gate"
pocs/network/15_Dynamic_Unknown_Service_Probe.py,network,Dynamic Unknown Service Probe,CWE-200,tcp,STATIC_OR_METADATA,False,False,True,True,False,"attack_input,execution_path"
pocs/network/17_Nissan_Redbend_OTA_Certificate_Validation_Audit.py,network,CVE-2025-32057 证书校验缺失 Active Validation,CVE-2025-32057,can,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/network/21_Nissan_Bosch_IVI_Stack_Overflow_RCE_Audit.py,network,CVE-2025-32061 栈溢出/RCE Active Validation,CVE-2025-32061,can,PAYLOAD_NOT_EXECUTED,True,False,False,False,False,"execution_path,observable_result,safety_gate"
pocs/network/22_Nissan_Bosch_IVI_Access_Control_Audit.py,network,CVE-2025-32062 访问控制缺陷 Active Validation,CVE-2025-32062,can,PAYLOAD_NOT_EXECUTED,True,False,False,False,False,"execution_path,observable_result,safety_gate"
pocs/network/24_KIA_Keyless_Fixed_Code_Replay_Audit.py,network,CVE-2025-6029 固定学习码/重放 Active Validation,CVE-2025-6029,rf,PAYLOAD_NOT_EXECUTED,True,False,True,False,False,"execution_path,safety_gate"
pocs/network/25_Cyclone_Keyless_Fixed_Code_Replay_Audit.py,network,CVE-2025-6030 固定学习码/重放 Active Validation,CVE-2025-6030,rf,PAYLOAD_NOT_EXECUTED,True,False,False,False,False,"execution_path,observable_result,safety_gate"
pocs/network/26_Tesla_Model3_Physical_Access_Injection_Audit.py,network,CVE-2025-6785 注入/物理访问控制不足 Active Validation,CVE-2025-6785,tcp,PAYLOAD_NOT_EXECUTED,True,False,True,False,False,"execution_path,safety_gate"
pocs/network/27_BYD_DiLink_Log_Crypto_Bypass_Audit.py,network,CVE-2025-7020 加密实现错误 Active Validation,CVE-2025-7020,tcp,STATIC_OR_METADATA,False,False,True,False,False,"attack_input,execution_path,safety_gate"
pocs/network/28_Sony_XAV_AX5500_Firmware_Update_Verification_Audit.py,network,CVE-2024-23922 更新包校验不足/RCE Active Validation,CVE-2024-23922,ocpp,STATIC_OR_METADATA,False,False,False,False,False,"attack_input,execution_path,observable_result,safety_gate"
pocs/network/29_Sony_XAV_AX5500_WMV_ASF_Stack_Overflow_RCE_Audit.py,network,CVE-2024-23934 栈溢出/RCE Active Validation,CVE-2024-23934,ocpp,PAYLOAD_NOT_EXECUTED,True,False,False,False,False,"execution_path,observable_result,safety_gate"
pocs/network/30_Sony_XAV_AX5500_USB_Media_RCE_Audit.py,network,CVE-2024-23935 内存破坏/RCE Active Validation,CVE-2024-23935,ocpp,PAYLOAD_NOT_EXECUTED,True,False,False,False,False,"execution_path,observable_result,safety_gate"
pocs/network/31_Autel_MaxiCharger_Heartbeat_Stack_Overflow_RCE_Audit.py,network,CVE-2024-23957 栈溢出/RCE Active Validation,CVE-2024-23957,ocpp,PAYLOAD_NOT_EXECUTED,True,False,False,False,False,"execution_path,observable_result,safety_gate"
